type,time,price,position,balance
entry,2025-01-20 05:53:00,102580.0,2.2263453446526122e+135,2.2837850545446495e+140
alignment_break,2025-01-20 05:54:00,102500.01,2.2263453446526122e+135,4.565789255448111e+140
entry,2025-01-20 06:37:00,103142.07,4.426699265826361e+135,4.565789255448111e+140
half_take_profit,2025-01-20 06:43:00,104392.56,2.2133496329131803e+135,6.876361598996783e+140
alignment_break,2025-01-20 16:13:00,103806.62,2.2133496329131803e+135,9.173965041706363e+140
entry,2025-01-20 20:40:00,103864.31,8.832644285324153e+135,9.173965041706363e+140
alignment_break,2025-01-20 20:41:00,103870.68,8.832644285324153e+135,1.83484927228537e+141
entry,2025-01-21 03:04:00,102550.01,1.789223884313e+136,1.83484927228537e+141
alignment_break,2025-01-21 03:06:00,102428.01,1.789223884313e+136,3.667515691431878e+141
entry,2025-01-21 03:09:00,102666.31,3.572267953754136e+136,3.667515691431878e+141
alignment_break,2025-01-21 03:36:00,102849.36,3.572267953754136e+136,7.341570419353104e+141
entry,2025-01-21 03:40:00,103230.11,7.111849846283321e+136,7.341570419353104e+141
alignment_break,2025-01-21 03:50:00,103066.91,7.111849846283321e+136,1.4671534299757073e+142
entry,2025-01-21 03:52:00,103112.0,1.4228736034367555e+137,1.4671534299757073e+142
alignment_break,2025-01-21 03:59:00,102936.01,1.4228736034367555e+137,2.931802744696726e+142
entry,2025-01-21 09:01:00,102430.21,2.8622441999257114e+137,2.931802744696726e+142
alignment_break,2025-01-21 09:17:00,102438.45,2.8622441999257114e+137,5.863841338315526e+142
entry,2025-01-21 09:56:00,102699.29,5.709719452116491e+137,5.863841338315526e+142
alignment_break,2025-01-21 10:03:00,102606.44,5.709719452116491e+137,1.172238120211976e+143
entry,2025-01-21 10:07:00,102683.49,1.1416033095602575e+138,1.172238120211976e+143
alignment_break,2025-01-21 10:43:00,103026.05,1.1416033095602575e+138,2.3483869167211815e+143
entry,2025-01-21 10:52:00,103315.35,2.2730280802622082e+138,2.3483869167211815e+143
alignment_break,2025-01-21 10:55:00,103292.76,2.2730280802622082e+138,4.696260356399031e+143
entry,2025-01-21 10:58:00,103180.01,4.551521517006086e+138,4.696260356399031e+143
alignment_break,2025-01-21 11:35:00,103601.63,4.551521517006086e+138,9.411710837818063e+143
entry,2025-01-21 11:38:00,103895.35,9.058837414588875e+138,9.411710837818063e+143
alignment_break,2025-01-21 11:57:00,103752.45,9.058837414588875e+138,1.8810476596970677e+144
entry,2025-01-21 12:17:00,104394.55,1.8018638517978837e+139,1.8810476596970677e+144
alignment_break,2025-01-21 12:45:00,104363.99,1.8018638517978837e+139,3.761544669801026e+144
entry,2025-01-21 13:18:00,104921.45,3.5851054953977723e+139,3.761544669801026e+144
alignment_break,2025-01-21 13:29:00,104646.35,3.5851054953977723e+139,7.513226714384213e+144
entry,2025-01-21 13:52:00,104555.75,7.1858570326206e+139,7.513226714384213e+144
alignment_break,2025-01-21 13:56:00,104548.0,7.1858570326206e+139,1.5025896524848397e+145
entry,2025-01-21 14:25:00,105238.01,1.4278012787250916e+140,1.5025896524848397e+145
alignment_break,2025-01-21 14:34:00,104246.35,1.4278012787250916e+140,2.9910203708090743e+145
entry,2025-01-21 17:27:00,105675.48,2.8303825739036854e+140,2.9910203708090743e+145
alignment_break,2025-01-21 17:29:00,105685.88,2.8303825739036854e+140,5.982335101405835e+145
entry,2025-01-21 17:50:00,106181.26,5.634078086289271e+140,5.982335101405835e+145
alignment_break,2025-01-21 18:05:00,106005.9,5.634078086289271e+140,1.1954790283479553e+146
entry,2025-01-21 18:17:00,106203.98,1.1256442822085909e+141,1.1954790283479553e+146
alignment_break,2025-01-21 18:53:00,106924.6,1.1256442822085909e+141,2.3990696745223624e+146
entry,2025-01-21 20:25:00,107088.0,2.2402787189249612e+141,2.3990696745223624e+146
alignment_break,2025-01-21 20:31:00,106797.63,2.2402787189249612e+141,4.791634251728583e+146
entry,2025-01-22 11:56:00,105341.26,4.548677556855294e+141,4.791634251728583e+146
alignment_break,2025-01-22 12:02:00,105086.55,4.548677556855294e+141,9.5716825668521e+146
entry,2025-01-22 12:11:00,105375.48,9.083405899410471e+141,9.5716825668521e+146
alignment_break,2025-01-22 12:26:00,105375.33,9.083405899410471e+141,1.9143351508595352e+147
entry,2025-01-22 18:17:00,104335.43,1.834789151546637e+142,1.9143351508595352e+147
alignment_break,2025-01-22 18:18:00,104288.01,1.834789151546637e+142,3.827800244703407e+147
entry,2025-01-22 19:37:00,104624.62,3.658603725111171e+142,3.827800244703407e+147
alignment_break,2025-01-22 19:45:00,104578.45,3.658603725111171e+142,7.653911312066931e+147
entry,2025-01-22 19:54:00,104687.99,7.311164644642552e+142,7.653911312066931e+147
alignment_break,2025-01-22 20:01:00,104670.0,7.311164644642552e+142,1.530650734561429e+148
entry,2025-01-22 20:04:00,104656.91,1.462541493496635e+143,1.530650734561429e+148
alignment_break,2025-01-22 20:12:00,104401.36,1.462541493496635e+143,3.0575639443362275e+148
entry,2025-01-23 06:26:00,102880.0,2.97197117451033e+143,3.0575639443362275e+148
alignment_break,2025-01-23 06:33:00,102782.54,2.97197117451033e+143,6.112231405565777e+148
entry,2025-01-23 13:59:00,102512.28,5.9624382616070745e+143,6.112231405565777e+148
alignment_break,2025-01-23 14:05:00,102367.25,5.9624382616070745e+143,1.2215815486920745e+149
entry,2025-01-23 14:32:00,103806.0,1.176792814184223e+144,1.2215815486920745e+149
half_take_profit,2025-01-23 14:40:00,104909.3,5.883964070921115e+143,1.8388641005975591e+149
alignment_break,2025-01-23 14:58:00,104787.9,5.883964070921115e+143,2.455432339264834e+149
entry,2025-01-23 15:06:00,105351.67,2.3307009174746198e+144,2.455432339264834e+149
stop_loss,2025-01-23 15:07:00,103656.1,2.3307009174746198e+144,4.8713460129832435e+149
entry,2025-01-23 15:48:00,105413.69,4.621170184805449e+144,4.8713460129832435e+149
alignment_break,2025-01-23 15:55:00,104754.31,4.621170184805449e+144,9.712220954001915e+149
entry,2025-01-23 16:14:00,106500.0,9.119456294837479e+144,9.712220954001915e+149
alignment_break,2025-01-23 16:22:00,105761.28,9.119456294837479e+144,1.9357074660462607e+150
entry,2025-01-23 16:45:00,106356.01,1.8200264056974879e+145,1.9357074660462607e+150
stop_loss,2025-01-23 16:50:00,105258.0,1.8200264056974879e+145,3.851430860155323e+150
entry,2025-01-23 16:51:00,105415.58,3.6535689128260953e+145,3.851430860155323e+150
alignment_break,2025-01-23 16:52:00,105110.68,3.6535689128260953e+145,7.691721988695438e+150
entry,2025-01-23 18:06:00,105812.53,7.269197692083762e+145,7.691721988695438e+150
alignment_break,2025-01-23 18:07:00,105730.06,7.269197692083762e+145,1.5377449070054214e+151
entry,2025-01-23 23:24:00,104374.15,1.4733005317939562e+146,1.5377449070054214e+151
alignment_break,2025-01-23 23:29:00,104299.99,1.4733005317939562e+146,3.0743972143364647e+151
entry,2025-01-24 04:18:00,104107.67,2.9530938636283617e+146,3.0743972143364647e+151
alignment_break,2025-01-24 04:24:00,103940.83,2.9530938636283617e+146,6.143867486870852e+151
entry,2025-01-24 04:37:00,104263.66,5.892625951238286e+146,6.143867486870852e+151
alignment_break,2025-01-24 04:38:00,104229.77,5.892625951238286e+146,1.228573796280683e+152
entry,2025-01-24 04:40:00,104337.91,1.1774951178154547e+147,1.228573796280683e+152
alignment_break,2025-01-24 05:23:00,104795.4,1.1774951178154547e+147,2.4625345149758597e+152
entry,2025-01-24 05:31:00,104969.71,2.345947716704047e+147,2.4625345149758597e+152
alignment_break,2025-01-24 05:35:00,104969.99,2.345947716704047e+147,4.925075598605326e+152
entry,2025-01-24 05:42:00,104900.01,4.695019188849769e+147,4.925075598605326e+152
alignment_break,2025-01-24 05:44:00,104916.0,4.695019188849769e+147,9.85090193077895e+152
entry,2025-01-24 05:51:00,105036.43,9.37855744980951e+147,9.85090193077895e+152
alignment_break,2025-01-24 06:07:00,104972.69,9.37855744980951e+147,1.9695825969039394e+153
entry,2025-01-24 07:59:00,105046.8,1.8749572541990232e+148,1.9695825969039394e+153
alignment_break,2025-01-24 08:02:00,104940.7,1.8749572541990232e+148,3.937175864161174e+153
entry,2025-01-24 08:21:00,105238.37,3.741198066979918e+148,3.937175864161174e+153
alignment_break,2025-01-24 08:41:00,105468.8,3.741198066979918e+148,7.88297257102809e+153
entry,2025-01-24 09:03:00,105394.72,7.47947579444975e+148,7.88297257102809e+153
alignment_break,2025-01-24 09:06:00,105444.5,7.47947579444975e+148,1.5769668425106655e+154
entry,2025-01-24 09:12:00,105483.81,1.49498472088813e+149,1.5769668425106655e+154
alignment_break,2025-01-24 09:19:00,105531.82,1.49498472088813e+149,3.15465142718583e+154
entry,2025-01-24 09:22:00,105655.69,2.985784700460363e+149,3.15465142718583e+154
alignment_break,2025-01-24 09:32:00,105494.37,2.985784700460363e+149,6.304486186492877e+154
entry,2025-01-24 12:08:00,105323.99,5.985802651886694e+149,6.304486186492877e+154
alignment_break,2025-01-24 12:09:00,105220.01,5.985802651886694e+149,1.2602748335388323e+155
entry,2025-01-24 12:49:00,105455.51,1.195077273381763e+150,1.2602748335388323e+155
alignment_break,2025-01-24 12:54:00,105417.2,1.195077273381763e+150,2.520091832974232e+155
entry,2025-01-24 12:55:00,105467.77,2.3894426069445027e+150,2.520091832974232e+155
alignment_break,2025-01-24 13:09:00,105323.89,2.3894426069445027e+150,5.036745735925592e+155
entry,2025-01-24 15:31:00,105661.64,4.7668631074868724e+150,5.036745735925592e+155
alignment_break,2025-01-24 15:32:00,105638.44,4.7668631074868724e+150,1.0072385559610247e+156
entry,2025-01-24 15:52:00,105894.13,9.511750613192862e+150,1.0072385559610247e+156
alignment_break,2025-01-24 16:01:00,105965.76,9.511750613192862e+150,2.0151584386184724e+156
entry,2025-01-24 16:02:00,106095.99,1.899372859067032e+151,2.0151584386184724e+156
alignment_break,2025-01-24 16:33:00,106009.3,1.899372859067032e+151,4.02867031090542e+156
entry,2025-01-24 16:42:00,106132.99,3.7958699843521034e+151,4.02867031090542e+156
alignment_break,2025-01-24 16:46:00,105993.11,3.7958699843521034e+151,8.052030958876727e+156
entry,2025-01-24 16:52:00,106084.47,7.590207085803159e+151,8.052030958876727e+156
alignment_break,2025-01-24 16:57:00,105765.25,7.590207085803159e+151,1.607983245869415e+157
entry,2025-01-24 17:28:00,106400.0,1.5112624491253901e+152,1.607983245869415e+157
alignment_break,2025-01-24 17:39:00,106234.84,1.5112624491253901e+152,3.213470490677854e+157
entry,2025-01-24 17:46:00,106609.61,3.0142409213183073e+152,3.213470490677854e+157
alignment_break,2025-01-24 17:59:00,106458.46,3.0142409213183073e+152,6.422384956203136e+157
entry,2025-01-24 18:03:00,106751.99,6.016173521639396e+152,6.422384956203136e+157
alignment_break,2025-01-24 18:15:00,106689.42,6.016173521639396e+152,1.2841005592633781e+158
entry,2025-01-24 18:20:00,106869.32,1.2015614577349029e+153,1.2841005592633781e+158
alignment_break,2025-01-24 18:35:00,106890.25,1.2015614577349029e+153,2.56845260533986e+158
entry,2025-01-25 03:47:00,105034.12,2.4453507158815253e+153,2.56845260533986e+158
alignment_break,2025-01-25 04:09:00,105016.01,2.4453507158815253e+153,5.136462357665074e+158
entry,2025-01-25 11:00:00,104585.63,4.9112505777945534e+153,5.136462357665074e+158
alignment_break,2025-01-25 11:13:00,104536.05,4.9112505777945534e+153,1.0270489717293679e+159
entry,2025-01-25 11:54:00,104684.7,9.810879447802477e+153,1.0270489717293679e+159
alignment_break,2025-01-25 12:04:00,104563.36,9.810879447802477e+153,2.0529074913465395e+159
entry,2025-01-25 12:53:00,104760.73,1.9596154888826562e+154,2.0529074913465395e+159
alignment_break,2025-01-25 13:17:00,104754.2,1.9596154888826562e+154,4.105687019801655e+159
entry,2025-01-25 13:23:00,104838.33,3.9162079554316196e+154,4.105687019801655e+159
alignment_break,2025-01-25 13:27:00,104718.88,3.9162079554316196e+154,8.206696129200546e+159
entry,2025-01-25 15:36:00,104957.86,7.819039116461164e+154,8.206696129200546e+159
alignment_break,2025-01-25 15:37:00,104929.99,7.819039116461164e+154,1.6411213092199336e+160
entry,2025-01-25 18:37:00,105127.71,1.5610739634868234e+155,1.6411213092199336e+160
alignment_break,2025-01-25 18:42:00,104981.79,1.5610739634868234e+155,3.279964699312347e+160
entry,2025-01-25 19:12:00,105080.0,3.1213976963383585e+155,3.279964699312347e+160
alignment_break,2025-01-25 19:16:00,105100.21,3.1213976963383585e+155,6.560560233099124e+160
entry,2025-01-25 19:21:00,105133.02,6.240247101338023e+155,6.560560233099124e+160
alignment_break,2025-01-25 19:29:00,105002.91,6.240247101338023e+155,1.3113001280694697e+161
entry,2025-01-25 20:15:00,105139.96,1.2471948135318576e+156,1.3113001280694697e+161
alignment_break,2025-01-25 20:19:00,105187.09,1.2471948135318576e+156,2.623188059054557e+161
entry,2025-01-26 03:31:00,104834.52,2.5022178372682554e+156,2.623188059054557e+161
alignment_break,2025-01-26 03:57:00,105007.28,2.5022178372682554e+156,5.250698949644778e+161
entry,2025-01-26 04:18:00,105064.9,4.997576687975507e+156,5.250698949644778e+161
alignment_break,2025-01-26 04:39:00,105204.46,4.997576687975507e+156,1.0508372517315295e+162
entry,2025-01-26 12:59:00,104890.0,1.0018469365349695e+157,1.0508372517315295e+162
alignment_break,2025-01-26 13:00:00,104889.21,1.0018469365349695e+157,2.1016665888722604e+162
entry,2025-01-26 13:06:00,104924.63,2.0030250179316908e+157,2.1016665888722604e+162
alignment_break,2025-01-26 13:20:00,104871.99,2.0030250179316908e+157,4.202278785375082e+162
entry,2025-01-26 13:43:00,104935.54,4.0046287324342945e+157,4.202278785375082e+162
alignment_break,2025-01-26 13:44:00,104929.23,4.0046287324342945e+157,8.404304878677147e+162
entry,2025-01-26 15:09:00,104969.99,8.006388186449429e+157,8.404304878677147e+162
alignment_break,2025-01-26 15:15:00,104998.14,8.006388186449429e+157,1.681086355562878e+163
entry,2025-01-26 15:16:00,105031.99,1.6005469910289976e+158,1.681086355562878e+163
alignment_break,2025-01-26 15:17:00,105066.56,1.6005469910289976e+158,3.362726020220554e+163
entry,2025-01-26 15:18:00,105057.57,3.200841234211446e+158,3.362726020220554e+163
alignment_break,2025-01-26 15:28:00,105004.02,3.200841234211446e+158,6.723737989960188e+163
entry,2025-01-26 15:30:00,105063.12,6.39971284877147e+158,6.723737989960188e+163
alignment_break,2025-01-26 15:33:00,105001.99,6.39971284877147e+158,1.3443563835455923e+164
entry,2025-01-26 18:11:00,105134.14,1.2787058357500164e+159,1.3443563835455923e+164
alignment_break,2025-01-26 18:38:00,105176.47,1.2787058357500164e+159,2.6892540432714577e+164
entry,2025-01-27 10:00:00,99439.39,2.7044152656924563e+159,2.6892540432714577e+164
alignment_break,2025-01-27 10:08:00,99270.85,2.7044152656924563e+159,5.373950065054118e+164
entry,2025-01-27 12:39:00,99354.22,5.408879527265292e+159,5.373950065054118e+164
half_take_profit,2025-01-27 12:55:00,100625.96,2.704439763632646e+159,8.095318539831198e+164
alignment_break,2025-01-27 13:51:00,100308.83,2.704439763632646e+159,1.080811042478587e+165
entry,2025-01-27 14:54:00,102160.43,1.0579546723507204e+160,1.080811042478587e+165
alignment_break,2025-01-27 15:05:00,101933.64,1.0579546723507204e+160,2.15922274955575e+165
entry,2025-01-27 20:12:00,99883.83,2.161734035985354e+160,2.15922274955575e+165
alignment_break,2025-01-27 20:16:00,99800.0,2.161734035985354e+160,4.316633317469133e+165
entry,2025-01-27 20:21:00,100009.02,4.316243992261031e+160,4.316633317469133e+165
half_take_profit,2025-01-27 20:45:00,101086.06,2.1581219961305154e+160,6.498193813350823e+165
alignment_break,2025-01-27 21:43:00,100995.2,2.1581219961305154e+160,8.67779343958683e+165
entry,2025-01-27 22:50:00,101885.5,8.51720160335556e+160,8.67779343958683e+165
alignment_break,2025-01-27 22:59:00,101637.18,8.51720160335556e+160,1.7334436964152204e+166
entry,2025-01-27 23:05:00,101954.85,1.7002071960433665e+161,1.7334436964152204e+166
alignment_break,2025-01-27 23:19:00,101825.5,1.7002071960433665e+161,3.464688174822359e+166
entry,2025-01-28 00:01:00,102203.99,3.389973497925432e+161,3.464688174822359e+166
alignment_break,2025-01-28 00:18:00,102376.68,3.389973497925432e+161,6.935230494878285e+166
entry,2025-01-28 03:26:00,102315.4,6.778286059457604e+161,6.935230494878285e+166
alignment_break,2025-01-28 04:01:00,102741.55,6.778286059457604e+161,1.389934665579895e+167
entry,2025-01-28 04:09:00,102839.99,1.3515507591744173e+162,1.389934665579895e+167
alignment_break,2025-01-28 04:14:00,102800.0,1.3515507591744173e+162,2.779328846011196e+167
entry,2025-01-28 04:17:00,102713.75,2.705897551215096e+162,2.779328846011196e+167
alignment_break,2025-01-28 04:20:00,102670.58,2.705897551215096e+162,5.557489556049533e+167
entry,2025-01-28 04:26:00,102955.45,5.397955675051231e+162,5.557489556049533e+167
alignment_break,2025-01-28 04:46:00,103099.99,5.397955675051231e+162,1.1122781317231784e+168
entry,2025-01-28 05:39:00,103283.32,1.0769194209899316e+163,1.1122781317231784e+168
alignment_break,2025-01-28 05:50:00,103299.02,1.0769194209899316e+163,2.224725339795452e+168
entry,2025-01-28 15:36:00,103339.99,2.1528213228929593e+163,2.224725339795452e+168
alignment_break,2025-01-28 15:42:00,103123.99,2.1528213228929593e+163,4.4448005855334556e+168
entry,2025-01-29 00:01:00,101427.33,4.382251396673318e+163,4.4448005855334556e+168
alignment_break,2025-01-29 00:32:00,101449.24,4.382251396673318e+163,8.890561322347922e+168
entry,2025-01-29 00:38:00,101639.11,8.747185332838827e+163,8.890561322347922e+168
alignment_break,2025-01-29 01:16:00,101724.0,8.747185332838827e+163,1.778854813032489e+169
entry,2025-01-29 02:05:00,102134.24,1.7416831153122486e+164,1.778854813032489e+169
alignment_break,2025-01-29 02:10:00,102053.42,1.7416831153122486e+164,3.556301997771182e+169
entry,2025-01-29 02:17:00,101932.74,3.4888711887575884e+164,3.556301997771182e+169
alignment_break,2025-01-29 02:18:00,101907.55,3.4888711887575884e+164,7.111725148889917e+169
entry,2025-01-29 03:42:00,102063.5,6.967941672478326e+164,7.111725148889917e+169
alignment_break,2025-01-29 03:48:00,102079.0,6.967941672478326e+164,1.4224530328739066e+170
entry,2025-01-29 04:10:00,102093.03,1.3932910335543049e+165,1.4224530328739066e+170
alignment_break,2025-01-29 04:43:00,102029.49,1.3932910335543049e+165,2.8440207686250927e+170
entry,2025-01-29 05:15:00,102224.0,2.7821458450315903e+165,2.8440207686250927e+170
alignment_break,2025-01-29 05:23:00,102150.85,2.7821458450315903e+165,5.686006397564546e+170
entry,2025-01-29 05:55:00,102267.45,5.559937592620669e+165,5.686006397564546e+170
alignment_break,2025-01-29 05:57:00,102205.01,5.559937592620669e+165,1.136854117009626e+171
entry,2025-01-29 06:05:00,102259.39,1.1117356724009659e+166,1.136854117009626e+171
alignment_break,2025-01-29 06:48:00,102756.5,1.1117356724009659e+166,2.2792347832203244e+171
